Index	Token
94690	패배감#N
94691	패배사#N
94692	패배자#N
94693	패배주의#N
94694	패병#N
94695	패색#N
94696	패서디나#N
94697	패설#N
94698	패션#N
94699	패션모델#N
94700	패션몰#N
94701	패션사#N
94702	패션쇼#N
94703	패션숍#N
94704	패션업#N
94705	패션지#N
94706	패션학개론#N
94707	패소#N
94708	패스#N
94709	패스워드#N
94710	패스트#N
94711	패스트볼#N
94712	패스트푸드#N
94713	패스트푸드점#N
94714	패스티시#N
94715	패스포드#N
94716	패스포트#N
94717	패시브#N
94718	패싱#N
94719	패싸움#N
94720	패씽#N
94721	패악#N
94722	패엽경#N
94723	패왕별희#N
94724	패이#V
94725	패인#N
94726	패자#N
94727	패잔병#N
94728	패장#N
94729	패전#N
94730	패전국#N
94731	패졸#N
94732	패주#N
94733	패짱#N
94734	패착#N
94735	패찰#N
94736	패치#N
94737	패커#N
94738	패커드#N
94739	패컬티#N
94740	패크레#N
94741	패키지#N
94742	패키징#N
94743	패킷#N
94744	패킹#N
94745	패터슨#N
94746	패턴#N
94747	패퇴#N
94748	패트#N
94749	패트런#N
94750	패트롤#N
94751	패트롤카#N
94752	패트리샤#N
94753	패트리어츠#N
94754	패트리어트#N
94755	패트리엇#N
94756	패트릭#N
94757	패트릭최#N
94758	패튼#N
94759	패티#N
94760	패티김#N
94761	패하#V
94762	패혈증#N
94763	패히#N
94764	팩#A
94765	팩#N
94766	팩맨#N
94767	팩션#N
94768	팩스#N
94769	팩시밀리#N
94770	팩제#N
94771	팩터#N
94772	팩토리#N
94773	팩토링#N
94774	팩트#N
94775	팬#N
94776	팬덤#N
94777	팬레터#N
94778	팬시#N
94779	팬심#N
94780	팬암기#N
94781	팬지#N
94782	팬츠#N
94783	팬케이크#N
94784	팬클럽#N
94785	팬택#N
94786	팬터지#N
94787	팬텀#N
94788	팬티#N
94789	팬플룻#N
94790	팬히터#N
94791	팰#N
94792	팰러앨토#N
94793	팰리스#N
94794	팰트로#N
94795	팸#N
94796	팸투어#N
94797	팸퍼스#N
94798	팸플릿#N
94799	팻#N
94800	팻감#N
94801	팻다운#N
94802	팻말#N
94803	팽#A
94804	팽#N
94805	팽개치#V
94806	팽그르르#A
94807	팽기#V
94808	팽나무#N
94809	팽대#N
94810	팽만#N
94811	팽목항#N
94812	팽배#N
94813	팽성#N
94814	팽이#N
94815	팽이버섯#N
94816	팽이치기#N
94817	팽창#N
94818	팽창기#N
94819	팽창주의#N
94820	팽팽#A
94821	팽팽#N
94822	팽팽하#V
94823	팽팽히#A
94824	퍼#N
94825	퍼거슨#N
94826	퍼내#V
94827	퍼넣#V
94828	퍼니처#N
94829	퍼담#V
94830	퍼더버리#V
94831	퍼덕거리#V
94832	퍼덕이#V
94833	퍼돔#N
94834	퍼드러지#V
94835	퍼뜨리#V
94836	퍼뜩#A
94837	퍼렇#V
94838	퍼레이드#N
94839	퍼마시#V
94840	퍼머#N
94841	퍼머넌트#N
94842	퍼먹#V
94843	퍼먹이#V
94844	퍼밋#N
94845	퍼붓#V
94846	퍼브릭스#N
94847	퍼블리셔#N
94848	퍼블리시티#N
94849	퍼블리싱#N
94850	퍼블리피씨#N
94851	퍼블릭#N
94852	퍼서낼리티#N
94853	퍼센테이지#N
94854	퍼센트#N
94855	퍼센티지#N
94856	퍼스#N
94857	퍼스널#N
94858	퍼스트#N
94859	퍼스트레이디#N
94860	퍼스펙티브#N
94861	퍼슨#N
94862	퍼시#N
94863	퍼시픽#N
94864	퍼시픽리그#N
94865	퍼싱#N
94866	퍼즈#N
94867	퍼즐#N
94868	퍼지#N
94869	퍼지#V
94870	퍼지르#V
94871	퍼칼#N
94872	퍼커#N
94873	퍼커션#N
94874	퍼킨스#N
94875	퍼킨슨#N
94876	퍼킹#N
94877	퍼터#N
94878	퍼트#N
94879	퍼트레이어스#N
94880	퍼트리#V
94881	퍼팅#N
94882	퍼펙트#N
94883	퍼포먼스#N
94884	퍼프#N
94885	퍼플#N
94886	퍼플상가#N
94887	퍽#A
94888	퍽#N
94889	퍽퍽#A
94890	퍽퍽하#V
94891	펀더멘털#N
94892	펀드#N
94893	펀딩#N
94894	펀치#N
94895	펀칭#N
94896	펀펀하#V
94897	펄#N
94898	펄떡#A
94899	펄떡거리#V
94900	펄떡이#V
94901	펄떡펄떡#A
94902	펄럭#A
94903	펄럭거리#V
94904	펄럭이#V
94905	펄럭펄럭#A
94906	펄렁거리#V
94907	펄롱#N
94908	펄버#N
94909	펄벅#N
94910	펄스#N
94911	펄썩#A
94912	펄어비스#N
94913	펄쩍#A
94914	펄쩍펄쩍#A
94915	펄펄#A
94916	펄프#N
94917	펌#N
94918	펌뱅킹#N
94919	펌웨어#N
94920	펌프#N
94921	펌프스#N
94922	펌프장#N
94923	펍#N
94924	펑#A
94925	펑#N
94926	펑더저우#N
94927	펑리위안#N
94928	펑션#N
94929	펑셴#N
94930	펑크#N
94931	펑크족#N
94932	펑키#N
94933	펑퍼짐하#V
94934	펑펑#A
94935	펑황#N
94936	페#N
94937	페가수스#N
94938	페굴리#N
94939	페기#N
94940	페넌트#N
94941	페널티#N
94942	페네르바흐체#N
94943	페넬로페#N
94944	페넬로페크루즈#N
94945	페놀#N
94946	페놀이써#N
94947	페놀프탈레인#N
94948	페니#N
94949	페니스#N
94950	페니실린#N
94951	페니키아#N
94952	페닐이써#N
94953	페달#N
94954	페더러#N
94955	페데리코#N
94956	페덱스#N
94957	페드라#N
94958	페드로#N
94959	페라가모#N
94960	페라라#N
94961	페라리#N
94962	페라미비르#N
94963	페라헤#N
94964	페랑#N
94965	페랭#N
94966	페레르#N
94967	페레스#N
94968	페레스트로이카#N
94969	페레올#N
94970	페레이라#N
94971	페레즈#N
94972	페레차트코#N
94973	페레츠#N
94974	페렛#N
94975	페로#N
94976	페로몬#N
94977	페롱#N
94978	페루#N
94979	페루인#N
94980	페루자#N
94981	페르난데스#N
94982	페르난도#N
94983	페르난두#N
94984	페르디난드#N
94985	페르디난트#N
94986	페르마#N
94987	페르베즈#N
94988	페르샤#N
94989	페르샤인#N
94990	페르세우스#N
94991	페르소나#N
94992	페르시#N
94993	페르시아#N
94994	페르시아만#N
94995	페르시아어#N
94996	페르시아인#N
94997	페르시안#N
94998	페르조나#N
94999	페르츠#N
95000	페르퀴#N
95001	페르퇴#N
95002	페리#N
95003	페리괴#N
95004	페리뇽#N
95005	페리맨#N
95006	페리스#N
95007	페리호#N
95008	페만#N
95009	페멕스#N
95010	페미니스트#N
95011	페미니즘#N
95012	페북#N
95013	페브리즈#N
95014	페비거#N
95015	페샤와르#N
95016	페셍#N
95017	페소#N
95018	페소화#N
95019	페스타#N
95020	페스탈로찌#N
95021	페스탈로치#N
95022	페스트#N
95023	페스티발#N
95024	페스티벌#N
95025	페시미즘#N
95026	페어#N
95027	페어뷰#N
95028	페어웨이#N
95029	페어플레이#N
95030	페예노르트#N
95031	페이#N
95032	페이건#N
95033	페이더#N
95034	페이드#N
95035	페이로드#N
95036	페이버#N
95037	페이벌#N
95038	페이빈#N
95039	페이서스#N
95040	페이션트#N
95041	페이소스#N
95042	페이스#N
95043	페이스북#N
95044	페이스트#N
95045	페이즐리#N
95046	페이지#N
95047	페이징#N
95048	페이터#N
95049	페이퍼#N
95050	페인#N
95051	페인트#N
95052	페인트공#N
95053	페인트칠#N
95054	페인팅#N
95055	페일린#N
95056	페임#N
95057	페자귄#N
95058	페자크#N
95059	페처#N
95060	페친#N
95061	페카토#N
95062	페킨파#N
95063	페타지니#N
95064	페터#N
95065	페테르#N
95066	페테르부르크#N
95067	페테르센#N
95068	페테르스부르크#N
95069	페트#N
95070	페트라#N
95071	페트라르카#N
95072	페트라모르쯔#N
95073	페트라코프#N
95074	페트레#N
95075	페트로나스#N
95076	페트로시안#N
95077	페트로프#N
95078	페트리샤#N
95079	페트리어트#N
95080	페트병#N
95081	페티쉬#N
95082	페티시스트#N
95083	페티시즘#N
95084	페팅#N
95085	페퍼#N
95086	페퍼민트#N
95087	페퍼포그#N
95088	페페#N
95089	펙#N
95090	펜#N
95091	펜글씨#N
95092	펜대#N
95093	펜더가스트#N
95094	펜던트#N
95095	펜로즈#N
95096	펜션#N
95097	펜스#N
95098	펜슬#N
95099	펜실바니아#N
95100	펜실베니아#N
95101	펜실베니아대학#N
95102	펜실베이니아#N
95103	펜실베이니아대#N
95104	펜실베이니아대학#N
95105	펜실베이니아주#N
95106	펜싱#N
95107	펜웨이파크#N
95108	펜촉#N
95109	펜치#N
95110	펜클럽#N
95111	펜타곤#N
95112	펜터건#N
95113	펜트하우스#N
95114	펜티엄#N
95115	펜팔#N
95116	펜팔부#N
95117	펠라치오#N
95118	펠레#N
95119	펠로시#N
95120	펠로폰네소스#N
95121	펠리니#N
95122	펠리시테뒤쥐#N
95123	펠리칸#N
95124	펠리컨#N
95125	펠리타#N
95126	펠리페#N
95127	펠릭스#N
95128	펠릿#N
95129	펠트#N
95130	펠프스#N
95131	펩시#N
95132	펩시콜라#N
95133	펫#N
95134	펫람#N
95135	펫코파크#N
95136	펭귄#N
95137	펭귄랜덤하우스#N
95138	펭등#N
95139	펴#N
95140	펴#V
95141	펴내#V
95142	펴놓#V
95143	펴지#V
95144	편#N
95145	편견#N
95146	편곡#N
95147	편곡자#N
95148	편광#N
95149	편광판#N
95150	편년#N
95151	편달#N
95152	편대#N
95153	편대장#N
95154	편도#N
95155	편도선#N
95156	편도염#N
95157	편두통#N
95158	편들#V
95159	편람#N
95160	편력#N
95161	편리#N
95162	편린#N
95163	편마암#N
95164	편모#N
95165	편무#N
95166	편물#N
95167	편발#N
95168	편백나무#N
95169	편법#N
95170	편벽되#V
95171	편부#N
95172	편부모#N
95173	편서풍#N
95174	편석촌#N
95175	편성#N
95176	편성표#N
95177	편수#N
95178	편수관#N
95179	편수관실#N
95180	편수국#N
95181	편승#N
95182	편식#N
95183	편싸움#N
95184	편쌈#N
95185	편안#N
95186	편안감#N
95187	편안하#V
95188	편안히#A
95189	편애#N
95190	편액#N
95191	편역#N
95192	편육#N
95193	편의#N
95194	편의대#N
95195	편의점#N
95196	편의주의#N
95197	편의품#N
95198	편이#N
95199	편익#N
95200	편입#N
95201	편입학#N
95202	편자#N
95203	편작#N
95204	편재#N
95205	편저#N
95206	편저자#N
95207	편제#N
95208	편중#N
95209	편지#N
95210	편지지#N
95211	편지함#N
95212	편집#N
95213	편집국#N
95214	편집국장#N
95215	편집기#N
95216	편집물#N
95217	편집본#N
95218	편집부#N
95219	편집부원#N
95220	편집부장#N
95221	편집실#N
95222	편집인#N
95223	편집자#N
95224	편집장#N
95225	편집증#N
95226	편집진#N
95227	편차#N
95228	편찬#N
95229	편찬실#N
95230	편찬위#N
95231	편찬위원장#N
95232	편찬자#N
95233	편찮#V
95234	편청#N
95235	편취#N
95236	편파#N
95237	편편하#V
95238	편평비#N
95239	편평족#N
95240	편하#V
95241	편향#N
95242	편허#V
95243	편협#N
95244	편혜영#N
95245	편히#A
95246	펼쳐지#V
95247	펼치#V
95248	펼침막#N
95249	폄#N
95250	폄하#N
95251	폄훼#N
95252	평#N
95253	평가#N
95254	평가관#N
95255	평가단#N
95256	평가법#N
95257	평가사#N
95258	평가서#N
95259	평가손#N
95260	평가액#N
95261	평가원#N
95262	평가원장#N
95263	평가위#N
95264	평가일#N
95265	평가자#N
95266	평가전#N
95267	평가지#N
95268	평가회#N
95269	평강#N
95270	평강공주#N
95271	평강왕#N
95272	평검사#N
95273	평결#N
95274	평공#N
95275	평교#N
95276	평교사#N
95277	평교사회#N
95278	평교수#N
95279	평균#N
95280	평균값#N
95281	평균대#N
95282	평기자#N
95283	평남#N
95284	평내#N
95285	평년#N
95286	평년작#N
95287	평단#N
95288	평등#N
95289	평등관#N
95290	평등법#N
95291	평등사상#N
95292	평등주의#N
95293	평라선#N
95294	평론#N
95295	평론가#N
95296	평론집#N
95297	평리#N
95298	평면#N
95299	평면도#N
95300	평문#N
95301	평민#N
95302	평민당#N
95303	평민당사#N
95304	평민연#N
95305	평반#N
95306	평발#N
95307	평방#N
95308	평방마일#N
95309	평방미터#N
95310	평범#N
95311	평범하#V
95312	평북#N
95313	평사리#N
95314	평사원#N
95315	평산#N
95316	평산엔터테인먼트#N
95317	평상#N
95318	평상복#N
95319	평상시#N
95320	평상심#N
95321	평상인#N
95322	평생#A
95323	평생#N
95324	평생직장#N
95325	평생토록#A
95326	평서문#N
95327	평설#N
95328	평성유신#N
95329	평소#N
95330	평수#N
95331	평시#N
95332	평시서#N
95333	평시조#N
95334	평신도#N
95335	평안#N
95336	평안남도#N
95337	평안도#N
95338	평안북도#N
95339	평안조#N
95340	평안히#A
95341	평야#N
95342	평양#N
95343	평양고보#N
95344	평양공항#N
95345	평양과기대#N
95346	평양냉면#N
95347	평양랭면#N
95348	평양말#N
95349	평양방송#N
95350	평양부#N
95351	평양성#N
95352	평양시#N
95353	평양역#N
95354	평양예술단#N
95355	평양학생소년예술단#N
95356	평양행#N
95357	평어#N
95358	평영#N
95359	평온#N
95360	평원#N
95361	평의#N
95362	평의원#N
95363	평의원회#N
95364	평의회#N
95365	평이하#V
95366	평인#N
95367	평일#N
95368	평자#N
95369	평잔#N
95370	평장#N
95371	평전#N
95372	평점#N
95373	평정#N
95374	평정심#N
95375	평조#N
95376	평조합원#N
95377	평준#N
95378	평준화#N
95379	평지#N
95380	평지풍파#N
95381	평창#N
95382	평창군#N
95383	평창동#N
95384	평창읍#N
95385	평창정보통신#N
95386	평촌#N
95387	평촌동#N
95388	평촌신도시#N
95389	평탄#N
95390	평택#N
95391	평택경찰서#N
95392	평택군#N
95393	평택시#N
95394	평택시청#N
95395	평택을#N
95396	평택항#N
95397	평택호#N
95398	평토#N
95399	평통#N
95400	평판#N
95401	평평하#V
95402	평하#V
95403	평해#N
95404	평행#N
95405	평행선#N
95406	평협#N
95407	평형#N
95408	평화#N
95409	평화나눔회#N
95410	평화누리공원#N
95411	평화바람#N
95412	평화방송#N
95413	평화상#N
95414	평화시#N
95415	평화시장#N
95416	평화신문#N
95417	평화원#N
95418	평화유지군#N
95419	평화은행#N
95420	평화자동차#N
95421	평화주의#N
95422	평화주의자#N
95423	평화학#N
95424	폐#N
95425	폐가#N
95426	폐간#N
95427	폐강#N
95428	폐결핵#N
95429	폐경#N
95430	폐경기#N
95431	폐관#N
95432	폐광#N
95433	폐교#N
95434	폐궁#N
95435	폐기#N
95436	폐기물#N
95437	폐기장#N
95438	폐기종#N
95439	폐단#N
95440	폐동맥#N
95441	폐디스토마#N
95442	폐렴#N
95443	폐로#N
95444	폐륜#N
95445	폐마#N
95446	폐막#N
95447	폐막식#N
95448	폐막일#N
95449	폐막작#N
95450	폐문#N
95451	폐물#N
95452	폐백#N
95453	폐백실#N
95454	폐번치현#N
95455	폐병#N
95456	폐부#N
95457	폐비#N
95458	폐사#N
95459	폐색#N
95460	폐석#N
95461	폐선#N
95462	폐쇄#N
95463	폐쇄각#N
95464	폐쇄주의#N
95465	폐수#N
95466	폐습#N
95467	폐암#N
95468	폐액#N
95469	폐어#N
95470	폐업#N
95471	폐열#N
95472	폐원#N
95473	폐위#N
95474	폐유#N
95475	폐인#N
95476	폐장#N
95477	폐점#N
95478	폐정#N
95479	폐족#N
95480	폐지#N
95481	폐지안#N
95482	폐차#N
95483	폐차장#N
95484	폐치#N
95485	폐포#N
95486	폐품#N
95487	폐풍#N
95488	폐하#N
95489	폐하#V
95490	폐합#N
95491	폐해#N
95492	폐허#N
95493	폐활량#N
95494	폐회#N
95495	폐회로#N
95496	폐회식#N
95497	포#N
95498	포개#V
95499	포개지#V
95500	포건#N
95501	포겔#N
95502	포격#N
95503	포격전#N
95504	포경#N
95505	포경선#N
95506	포고#N
95507	포고령#N
95508	포고문#N
95509	포곡면#N
95510	포과#N
95511	포괄#N
95512	포교#N
95513	포교당#N
95514	포교사#N
95515	포교원#N
95516	포구#N
95517	포근하#V
95518	포근히#A
95519	포기#N
95520	포기김치#N
95521	포기자#N
95522	포노젠느#N
95523	포놀로지#N
95524	포니#N
95525	포달#N
95526	포대#N
95527	포대기#N
95528	포도#N
95529	포도군관#N
95530	포도나무#N
95531	포도당#N
95532	포도밭#N
95533	포도상구균#N
95534	포도송이#N
95535	포도씨#N
95536	포도씨유#N
95537	포도원#N
95538	포도주#N
95539	포도즙#N
95540	포도청#N
95541	포돌스키#N
95542	포동포동#A
95543	포두#N
95544	포드#N
95545	포드사#N
95546	포드자동차#N
95547	포디즘#N
95548	포라#N
95549	포란#N
95550	포럼#N
95551	포레#N
95552	포레스터#N
95553	포레스트#N
95554	포레포레#N
95555	포렌식#N
95556	포로#N
95557	포로들#N
95558	포로수용소#N
95559	포루투갈#N
95560	포르노#N
95561	포르노그라피#N
95562	포르노그래피#N
95563	포르노물#N
95564	포르르#A
95565	포르말린#N
95566	포르셰#N
95567	포르쉐#N
95568	포르쉐사#N
95569	포르쉐이천#N
95570	포르퀘#N
95571	포르타#N
95572	포르테#N
95573	포르토프랭스#N
95574	포르투#N
95575	포르투갈#N
95576	포르투갈어#N
95577	포르투갈전#N
95578	포르트#N
95579	포름알데히드#N
95580	포리#N
95581	포리스터#N
95582	포린#N
95583	포마드#N
95584	포만#N
95585	포만감#N
95586	포만트#N
95587	포말#N
95588	포맨#N
95589	포맷#N
95590	포먼#N
95591	포먼트#N
95592	포메이션#N
95593	포목#N
95594	포목상#N
95595	포목점#N
95596	포문#N
95597	포물선#N
95598	포뮬러#N
95599	포뮬러원#N
95600	포미닛#N
95601	포박#N
95602	포백#N
95603	포병#N
95604	포병객#N
95605	포병대#N
95606	포병여단장#N
95607	포복#N
95608	포복절도#N
95609	포볼#N
95610	포부#N
95611	포브스#N
95612	포비치#N
95613	포상#N
95614	포상금#N
95615	포상자#N
95616	포석#N
95617	포석정#N
95618	포섬#N
95619	포섭#N
95620	포성#N
95621	포세이#N
